,Customer ID,Gender,Age,Under 30,Senior Citizen,Tenure in Months,Contract,Internet Service,Avg Monthly Long Distance Charges,Monthly Charge,Total Charges,Satisfaction Score,CLTV,Customer Status
6665,7601-WFVZV,Male,35,No,No,1,Month-to-Month,No,17.94,19.55,19.55,4,3718,Joined
6666,4609-KNNWG,Female,36,No,No,27,Two Year,No,2.4,19.9,550.1,5,4870,Stayed
6667,9529-OFXHY,Male,20,Yes,No,15,Month-to-Month,Yes,13.8,87.75,1242.2,3,5415,Stayed
6668,2669-QVCRG,Female,32,No,No,41,Month-to-Month,Yes,7.83,81.3,3190.65,4,2299,Stayed
6669,2478-EEWWM,Male,21,Yes,No,59,Month-to-Month,Yes,0.0,44.3,2666.75,4,5905,Stayed
6670,9174-IHETN,Female,45,No,No,50,Two Year,Yes,36.11,70.35,3533.6,3,5521,Stayed
6671,2233-TXSIU,Male,20,Yes,No,17,One Year,Yes,0.0,44.45,792.15,3,3522,Stayed
6672,9644-UMGQA,Male,48,No,No,6,Month-to-Month,Yes,34.7,49.15,295.65,3,4076,Stayed
6673,0419-YAAPX,Male,44,No,No,49,Month-to-Month,Yes,14.21,85.3,4297.95,4,4696,Stayed
6674,0872-CASZJ,Male,30,No,No,59,One Year,Yes,20.5,69.1,4096.9,3,4765,Stayed
6675,8164-OCKUJ,Female,45,No,No,59,Two Year,No,2.47,20.6,1286.0,5,6325,Stayed
6676,3094-JOJAI,Male,63,No,No,18,Month-to-Month,Yes,4.38,74.15,1387.0,5,2643,Stayed
6677,9494-MRNYX,Male,22,Yes,No,10,Month-to-Month,Yes,17.98,75.05,786.3,4,3399,Stayed
6678,2599-CZABP,Male,57,No,No,14,One Year,Yes,44.95,44.6,641.25,3,4612,Stayed
6679,7945-PRBVF,Male,47,No,No,35,Two Year,No,17.2,21.45,705.45,3,3967,Stayed
6680,4544-RXFMG,Male,48,No,No,8,One Year,Yes,6.78,43.45,345.5,3,4184,Stayed
6681,0859-YGKFW,Male,56,No,No,18,One Year,No,28.06,20.05,345.9,5,4458,Stayed
6682,1150-FTQGN,Female,35,No,No,60,One Year,Yes,48.04,94.15,5811.8,4,6399,Stayed
6683,7196-LIWRH,Female,61,No,No,6,Two Year,No,7.35,19.55,124.45,5,5980,Stayed
6684,5448-VWNAM,Female,49,No,No,19,Month-to-Month,Yes,8.02,75.9,1375.6,4,4198,Stayed
6685,1177-XZBJL,Male,35,No,No,53,One Year,Yes,37.57,64.15,3491.55,3,5570,Stayed
6686,9330-VOFSZ,Female,34,No,No,60,Two Year,Yes,30.23,110.8,6640.7,5,5942,Stayed
6687,0939-EREMR,Female,40,No,No,13,Month-to-Month,Yes,25.33,53.45,718.1,5,4335,Stayed
6688,9389-ACWBI,Female,47,No,No,5,Month-to-Month,Yes,1.38,69.95,320.4,3,3850,Stayed
6689,3644-QXEHN,Male,60,No,No,13,Month-to-Month,Yes,44.05,97.0,1334.45,3,5282,Stayed
6690,2911-IJORQ,Male,42,No,No,37,One Year,Yes,44.52,90.6,3358.65,4,2546,Stayed
6691,5921-NGYRH,Male,40,No,No,64,Month-to-Month,Yes,48.41,73.55,4764.0,3,5018,Stayed
6692,5998-DZLYR,Female,55,No,No,61,Two Year,Yes,25.14,94.35,5703.0,5,4676,Stayed
6693,3985-HOYPM,Male,29,Yes,No,26,One Year,No,6.38,19.4,525.55,4,4602,Stayed
6694,9548-LERKT,Male,32,No,No,24,Two Year,No,27.38,19.75,483.15,3,3455,Stayed
6695,6576-FBXOJ,Male,29,Yes,No,17,One Year,Yes,0.0,54.6,934.8,4,4590,Stayed
6696,4310-KEDTB,Female,24,Yes,No,26,Month-to-Month,Yes,0.0,29.8,786.5,3,3746,Stayed
6697,4062-HBMOS,Male,33,No,No,52,Month-to-Month,Yes,5.42,103.05,5364.8,4,5432,Stayed
6698,2676-ISHSF,Male,22,Yes,No,1,Month-to-Month,No,29.19,20.3,20.3,5,5203,Joined
6699,9236-NDUCW,Female,34,No,No,21,Two Year,Yes,0.0,35.1,770.4,4,2991,Stayed
6700,4753-PADAS,Female,23,Yes,No,67,One Year,Yes,25.46,105.7,6816.95,4,5027,Stayed
6701,6103-QCKFX,Female,36,No,No,44,Month-to-Month,Yes,43.7,56.25,2419.55,3,3918,Stayed
6702,7781-EWARA,Male,19,Yes,No,70,One Year,Yes,0.0,60.35,4138.7,3,4122,Stayed
6703,7018-FPXHH,Male,45,No,No,56,Two Year,Yes,22.74,59.8,3457.45,3,4964,Stayed
6704,0572-ZJKLT,Female,32,No,No,46,Two Year,Yes,49.26,99.65,4630.2,3,4736,Stayed
6705,5135-RDDQL,Female,37,No,No,63,Two Year,Yes,25.32,50.65,3221.25,3,4847,Stayed
6706,1353-LJWEM,Male,23,Yes,No,11,Month-to-Month,Yes,28.76,60.9,688.5,3,2726,Stayed
6707,1794-SWWKL,Male,22,Yes,No,15,Month-to-Month,Yes,24.36,59.65,867.1,4,3974,Stayed
6708,6166-YIPFO,Male,33,No,No,72,Two Year,Yes,0.0,64.7,4746.05,3,6075,Stayed
6709,9332-GYWLO,Female,23,Yes,No,6,Month-to-Month,Yes,30.17,54.85,355.1,3,5729,Stayed
6710,4184-VODJZ,Male,62,No,No,63,One Year,Yes,48.62,91.35,5764.7,4,4512,Stayed
6711,1092-WPIVQ,Female,33,No,No,18,Two Year,No,39.56,25.1,428.45,4,3675,Stayed
6712,7233-IOQNP,Female,34,No,No,43,Month-to-Month,Yes,0.0,34.0,1505.35,3,5409,Stayed
6713,2834-JKOOW,Female,60,No,No,15,One Year,Yes,0.0,45.9,693.45,3,3572,Stayed
6714,2400-FEQME,Male,57,No,No,55,Two Year,No,40.94,20.5,1177.95,5,5011,Stayed
6715,4957-SREEC,Male,38,No,No,70,Two Year,No,31.78,20.35,1458.1,5,5748,Stayed
6716,4923-ADWXJ,Female,33,No,No,25,Month-to-Month,Yes,1.22,65.8,1679.65,5,3962,Stayed
6717,3439-GVUSX,Male,45,No,No,1,Month-to-Month,Yes,0.0,24.4,24.4,3,4570,Joined
6718,5949-HGVJL,Female,35,No,No,26,Month-to-Month,Yes,23.31,73.05,1959.5,5,2753,Stayed
6719,5203-XEHAX,Female,55,No,No,34,One Year,Yes,45.56,64.35,2053.05,3,3445,Stayed
6720,1635-HDGFT,Female,29,Yes,No,19,Two Year,No,35.45,20.5,398.55,4,4855,Stayed
6721,8050-XGRVL,Female,22,Yes,No,62,One Year,Yes,32.92,54.75,3425.35,4,5010,Stayed
6722,9828-QHFBK,Male,60,No,No,24,Month-to-Month,Yes,33.97,51.15,1275.7,3,5796,Stayed
6723,5012-YSPJJ,Male,20,Yes,No,31,Month-to-Month,Yes,25.04,54.35,1647.0,3,3615,Stayed
6724,6728-VOIFY,Female,20,Yes,No,63,One Year,Yes,20.51,96.0,6109.75,3,5016,Stayed
6725,4891-NLUBA,Female,46,No,No,61,Two Year,Yes,0.0,61.45,3751.15,3,5063,Stayed
6726,8969-PRHFK,Male,32,No,No,18,One Year,No,1.42,19.65,411.25,3,4695,Stayed
6727,0661-KQHNK,Female,38,No,No,6,One Year,No,30.01,19.0,105.5,5,5518,Stayed
6728,8709-KRDVL,Female,44,No,No,33,Month-to-Month,Yes,16.57,100.0,3320.6,5,4643,Stayed
6729,1427-VERSM,Female,62,No,No,56,Month-to-Month,Yes,7.0,98.7,5669.5,4,5141,Stayed
6730,9801-NOSHQ,Male,50,No,No,23,One Year,No,1.2,19.8,465.45,3,3058,Stayed
6731,6339-YPSAH,Male,54,No,No,9,Month-to-Month,Yes,1.85,73.8,704.3,3,4895,Stayed
6732,2159-TURXX,Male,26,Yes,No,5,Month-to-Month,No,22.16,20.05,95.55,4,2483,Stayed
6733,1548-FEHVL,Male,40,No,No,61,Month-to-Month,Yes,27.66,106.2,6375.2,4,6298,Stayed
6734,3795-CAWEX,Male,21,Yes,No,70,Two Year,Yes,40.77,116.55,8152.3,3,6116,Stayed
6735,6215-NQCPY,Male,53,No,No,15,Month-to-Month,Yes,10.12,99.7,1566.75,3,4157,Stayed
6736,5647-URDKA,Male,27,Yes,No,8,Two Year,No,11.57,19.7,130.25,4,5962,Stayed
6737,2229-DPMBI,Female,19,Yes,No,8,Two Year,No,13.21,19.5,162.15,5,3598,Stayed
6738,9626-WEQRM,Female,53,No,No,4,Month-to-Month,Yes,0.0,29.15,110.05,4,2657,Stayed
6739,2188-SXWVT,Female,31,No,No,34,One Year,Yes,43.17,55.0,1885.15,4,4027,Stayed
6740,6258-PVZWJ,Male,38,No,No,68,Two Year,Yes,11.83,90.8,6302.85,4,4265,Stayed
6741,1094-BKOSX,Female,52,No,No,45,One Year,Yes,0.0,51.0,2264.5,4,4534,Stayed
6742,2978-XXSOG,Female,33,No,No,22,Month-to-Month,Yes,32.75,59.05,1253.5,4,3995,Stayed
6743,2342-CKIAO,Female,39,No,No,2,Month-to-Month,No,12.68,20.3,41.2,5,5074,Joined
6744,6953-PBDIN,Male,50,No,No,70,Two Year,Yes,38.58,72.95,5265.55,4,6466,Stayed
6745,3898-BSJYF,Female,23,Yes,No,10,One Year,Yes,14.24,73.55,693.3,3,4434,Stayed
6746,3938-YFPXD,Male,55,No,No,72,Two Year,Yes,29.03,84.3,5997.1,4,6012,Stayed
6747,7696-AMHOD,Female,23,Yes,No,49,One Year,Yes,9.07,78.0,3824.2,5,4200,Stayed
6748,9558-IHEZX,Female,57,No,No,71,Two Year,Yes,2.93,106.75,7283.25,3,5610,Stayed
6749,9617-UDPEU,Female,50,No,No,22,One Year,No,35.4,19.25,412.55,3,2691,Stayed
6750,6340-DACFT,Female,37,No,No,50,Two Year,No,10.13,20.55,1070.25,4,4878,Stayed
6751,4955-VCWBI,Female,51,No,No,43,One Year,No,35.2,20.0,817.95,5,4882,Stayed
6752,6813-GZQCG,Female,21,Yes,No,45,Two Year,No,37.57,24.65,1171.3,3,2194,Stayed
6753,3389-KTRXV,Female,61,No,No,23,Two Year,No,7.11,23.85,625.65,5,5945,Stayed
6754,3118-UHVVQ,Female,41,No,No,68,Two Year,No,17.12,25.8,1911.5,4,4747,Stayed
6755,3205-MXZRA,Male,47,No,No,26,One Year,Yes,3.26,59.45,1507.0,4,2074,Stayed
6756,8317-BVKSO,Male,27,Yes,No,14,Month-to-Month,No,9.19,20.05,299.3,5,5728,Stayed
6757,5702-KVQRD,Male,34,No,No,71,Two Year,Yes,28.21,82.55,5832.65,3,4668,Stayed
6758,0083-PIVIK,Male,25,Yes,No,64,One Year,Yes,5.49,81.25,5567.55,3,4761,Stayed
6759,6169-PGNCD,Female,61,No,No,57,Two Year,Yes,6.45,74.3,4166.35,4,5741,Stayed
6760,4657-FWVFY,Female,51,No,No,40,Month-to-Month,Yes,29.42,96.35,3915.4,5,2004,Stayed
6761,2257-BOVXD,Male,48,No,No,14,Month-to-Month,Yes,22.14,66.6,979.5,3,3516,Stayed
6762,7729-JTEEC,Male,33,No,No,2,Month-to-Month,Yes,30.87,44.5,90.05,5,5456,Joined
6763,9696-RMYBA,Male,56,No,No,5,Month-to-Month,Yes,12.35,80.1,398.55,3,5225,Stayed
6764,8690-UPCZI,Male,26,Yes,No,29,One Year,Yes,36.7,69.05,1958.45,4,4459,Stayed
6765,9770-LXDBK,Female,42,No,No,3,Month-to-Month,No,14.79,20.4,63.15,4,5695,Joined
6766,4086-WITJG,Male,53,No,No,71,Two Year,No,14.86,19.7,1301.1,5,4808,Stayed
6767,8344-WFMFH,Male,34,No,No,9,Month-to-Month,Yes,27.64,50.1,484.05,4,4738,Stayed
6768,8822-KNBHV,Female,30,No,No,48,One Year,Yes,45.51,83.45,3887.85,4,4250,Stayed
6769,8404-FYDIB,Male,19,Yes,No,26,Month-to-Month,Yes,49.87,86.65,2208.75,3,4469,Stayed
6770,2791-SFVEW,Female,63,No,No,9,Month-to-Month,No,34.79,20.15,238.15,4,3772,Stayed
6771,6762-NSODU,Female,46,No,No,46,Two Year,No,12.68,19.4,958.15,4,4630,Stayed
6772,9888-ZCUMM,Male,48,No,No,64,Two Year,Yes,0.0,60.05,3845.45,4,4120,Stayed
6773,1074-WVEVG,Female,29,Yes,No,59,One Year,No,31.43,20.35,1267.0,5,5757,Stayed
6774,9979-RGMZT,Female,20,Yes,No,7,One Year,Yes,36.49,94.05,633.45,3,5545,Stayed
6775,2108-GLPQB,Male,49,No,No,25,Month-to-Month,Yes,11.6,55.55,1405.3,5,2950,Stayed
6776,5474-LAMUQ,Male,56,No,No,24,One Year,No,35.8,20.1,533.9,3,5689,Stayed
6777,3468-DRVQJ,Female,42,No,No,10,One Year,Yes,26.37,70.3,676.15,4,5496,Stayed
6778,1122-YJBCS,Male,36,No,No,69,One Year,Yes,14.18,53.65,3804.4,3,6092,Stayed
6779,4990-ALDGW,Male,37,No,No,57,Two Year,No,38.73,20.75,1118.8,3,6271,Stayed
6780,4816-OKWNX,Male,38,No,No,50,One Year,Yes,36.21,103.4,5236.4,5,5437,Stayed
6781,3315-IKYZQ,Male,42,No,No,28,One Year,Yes,0.0,50.8,1386.8,4,3240,Stayed
6782,4747-LCAQL,Male,28,Yes,No,25,Month-to-Month,Yes,7.55,79.0,1902.0,4,5263,Stayed
6783,0898-XCGTF,Male,46,No,No,61,One Year,Yes,21.96,96.5,5673.7,5,5926,Stayed
6784,8006-PYCSW,Female,60,No,No,2,Month-to-Month,No,35.5,20.1,39.8,5,2051,Joined
6785,8249-THVEC,Male,38,No,No,51,One Year,No,37.63,19.4,997.75,4,4025,Stayed
6786,8722-PRFDV,Female,21,Yes,No,71,Two Year,Yes,48.76,77.55,5574.35,3,5097,Stayed
6787,2164-SOQXL,Female,31,No,No,20,Month-to-Month,No,14.79,20.05,406.05,3,2698,Stayed
6788,4020-KIUDI,Male,54,No,No,6,Month-to-Month,No,23.73,19.85,138.85,5,2186,Stayed
6789,5850-BDWCY,Female,64,No,No,6,Month-to-Month,No,43.18,20.2,123.65,5,5029,Stayed
6790,2038-YSEZE,Female,48,No,No,29,Month-to-Month,Yes,13.74,67.45,1801.1,3,3152,Stayed
6791,0827-ITJPH,Male,33,No,No,36,Two Year,No,8.5,18.55,689.0,3,5703,Stayed
6792,8799-OXZMD,Female,35,No,No,28,Month-to-Month,Yes,0.0,29.75,790.7,5,5463,Stayed
6793,1705-GUHPV,Female,64,No,No,63,Two Year,No,26.74,24.2,1618.2,3,4948,Stayed
6794,4779-ZGICK,Male,39,No,No,48,Two Year,No,11.86,23.55,1173.35,3,5019,Stayed
6795,0048-PIHNL,Female,48,No,No,49,One Year,No,49.58,20.45,900.9,3,6061,Stayed
6796,3967-KXAPS,Male,42,No,No,72,Two Year,Yes,13.59,92.3,6719.9,4,5136,Stayed
6797,3704-IEAXF,Female,49,No,No,72,Two Year,Yes,0.0,53.65,3784.0,3,5498,Stayed
6798,6810-VCAEX,Female,57,No,No,47,One Year,Yes,0.0,39.65,1798.65,4,4670,Stayed
6799,0674-EYYZV,Female,41,No,No,1,Month-to-Month,Yes,36.33,54.65,54.65,3,5882,Joined
6800,4480-MBMLB,Female,52,No,No,36,One Year,Yes,28.41,104.8,3886.45,3,5319,Stayed
6801,1395-OFUWC,Male,44,No,No,43,Month-to-Month,Yes,0.0,29.3,1224.05,3,4741,Stayed
6802,2832-KJCRD,Female,22,Yes,No,38,Month-to-Month,Yes,23.95,103.65,3988.5,5,2511,Stayed
6803,4075-WKNIU,Female,25,Yes,No,10,Two Year,Yes,5.59,73.35,733.5,4,2342,Stayed
6804,5090-EMGTC,Female,32,No,No,59,Two Year,Yes,45.75,100.05,6034.85,3,4521,Stayed
6805,2346-CZYIL,Male,42,No,No,27,Two Year,No,39.77,20.35,531.6,3,4962,Stayed
6806,6258-NGCNG,Male,54,No,No,7,Month-to-Month,No,1.41,23.5,173.0,4,5508,Stayed
6807,4186-ZBUEW,Female,55,No,No,36,One Year,Yes,29.27,70.7,2511.95,3,3566,Stayed
6808,5274-XHAKY,Female,19,Yes,No,41,Month-to-Month,Yes,1.6,94.3,3893.6,4,2196,Stayed
6809,1442-BQPVU,Female,33,No,No,13,Month-to-Month,Yes,0.0,29.15,357.15,4,2876,Stayed
6810,3978-YNKDD,Male,62,No,No,19,Two Year,No,36.16,20.85,467.5,4,2654,Stayed
6811,4940-KHCWD,Female,61,No,No,60,Two Year,Yes,0.0,37.7,2288.7,4,5148,Stayed
6812,9589-ABEPT,Male,47,No,No,69,Two Year,Yes,3.08,92.45,6460.55,3,4452,Stayed
6813,9388-ZEYVT,Male,63,No,No,43,One Year,Yes,0.0,44.15,1931.3,4,2522,Stayed
6814,0305-SQECB,Female,54,No,No,11,One Year,Yes,0.0,36.05,402.6,4,4265,Stayed
6815,7605-SNLQG,Female,42,No,No,45,Month-to-Month,Yes,6.49,50.25,2221.55,4,2036,Stayed
6816,4670-TABXH,Male,53,No,No,72,Two Year,Yes,22.95,109.75,7758.9,3,5791,Stayed
6817,0064-SUDOG,Female,48,No,No,12,Two Year,No,19.28,20.3,224.5,5,5190,Stayed
6818,8561-NMTBD,Female,20,Yes,No,67,One Year,Yes,20.41,112.35,7388.45,4,5427,Stayed
6819,5161-XEUVX,Male,23,Yes,No,37,Two Year,Yes,13.13,94.3,3460.95,3,2615,Stayed
6820,8292-FRFZQ,Female,19,Yes,No,39,One Year,Yes,0.0,41.15,1700.9,4,3445,Stayed
6821,8591-NXRCV,Female,47,No,No,41,Month-to-Month,Yes,31.08,74.65,3090.65,4,3859,Stayed
6822,7895-VONWT,Female,20,Yes,No,25,Month-to-Month,Yes,0.0,48.25,1293.8,5,4284,Stayed
6823,4526-RMTLL,Male,32,No,No,8,Two Year,Yes,37.28,76.15,645.8,4,4457,Stayed
6824,6253-GNHWH,Female,63,No,No,71,Two Year,Yes,45.81,71.1,5224.95,4,6090,Stayed
6825,4566-NECEV,Male,40,No,No,5,Month-to-Month,Yes,39.13,96.55,500.1,3,3787,Stayed
6826,8080-POTJR,Female,59,No,No,30,One Year,Yes,6.74,79.3,2427.1,3,2655,Stayed
6827,6906-MPARY,Male,30,No,No,40,One Year,Yes,32.27,89.6,3488.15,4,2524,Stayed
6828,3662-FXJFO,Female,44,No,No,54,Two Year,No,10.83,20.5,1035.7,5,5946,Stayed
6829,8107-RZLNV,Male,22,Yes,No,72,Two Year,Yes,15.09,106.3,7565.35,5,4634,Stayed
6830,0516-OOHAR,Male,39,No,No,28,One Year,Yes,7.73,100.35,2799.0,3,3411,Stayed
6831,2027-CWDNU,Male,45,No,No,18,Month-to-Month,Yes,28.04,85.6,1601.5,4,5968,Stayed
6832,9912-OMZDS,Female,63,No,No,59,One Year,Yes,35.23,106.15,6256.2,5,5096,Stayed
6833,3733-ZEECP,Male,29,Yes,No,22,Month-to-Month,Yes,27.91,51.1,1232.9,5,5329,Stayed
6834,7878-RTCZG,Female,55,No,No,1,Month-to-Month,No,2.38,19.9,19.9,4,4050,Joined
6835,7103-IPXPJ,Male,44,No,No,50,One Year,Yes,26.06,99.4,5059.75,4,6479,Stayed
6836,4342-HFXWS,Female,19,Yes,No,48,One Year,Yes,44.66,69.7,3023.65,3,3442,Stayed
6837,3545-CNWRG,Female,52,No,No,49,Month-to-Month,Yes,27.38,98.35,4889.2,5,4325,Stayed
6838,1785-BPHTP,Male,64,No,No,28,Month-to-Month,Yes,3.18,85.45,2289.9,3,4022,Stayed
6839,7315-WYOAW,Male,29,Yes,No,13,Month-to-Month,Yes,44.43,100.75,1313.25,3,5985,Stayed
6840,1173-XZPYF,Female,60,No,No,11,Month-to-Month,Yes,10.95,89.2,990.3,4,3734,Stayed
6841,2509-TFPJU,Male,62,No,No,72,Two Year,No,40.04,25.75,1864.2,5,4413,Stayed
6842,9530-GRMJG,Male,63,No,No,70,Two Year,Yes,38.83,84.1,5979.7,4,5568,Stayed
6843,6898-RBTLU,Female,47,No,No,49,Two Year,Yes,16.6,79.3,3902.45,5,6366,Stayed
6844,2068-WWXQZ,Male,61,No,No,46,Two Year,No,30.25,20.05,902.0,5,2942,Stayed
6845,2061-VVFST,Female,57,No,No,37,Month-to-Month,No,45.19,19.5,805.2,4,3924,Stayed
6846,2380-DAMQP,Female,63,No,No,72,Two Year,Yes,40.59,115.15,8349.7,4,4761,Stayed
6847,2256-YLYLP,Male,45,No,No,68,Two Year,Yes,34.13,72.95,4953.25,4,4499,Stayed
6848,1272-ILHFG,Male,48,No,No,15,One Year,No,17.28,19.65,332.65,5,5928,Stayed
6849,0164-XAIRP,Female,51,No,No,24,Two Year,No,10.64,19.55,470.2,5,2511,Stayed
6850,5666-CYCYZ,Female,21,Yes,No,24,Month-to-Month,Yes,18.07,89.55,2259.35,4,5352,Stayed
6851,4011-ARPHK,Male,59,No,No,27,Month-to-Month,Yes,18.51,50.35,1411.35,3,5578,Stayed
6852,6365-HITVU,Female,24,Yes,No,71,Two Year,Yes,48.08,87.25,6328.7,4,4135,Stayed
6853,7558-IMLMT,Male,48,No,No,67,Two Year,No,8.82,20.8,1411.9,4,5626,Stayed
6854,9488-FYQAU,Female,64,No,No,63,Two Year,Yes,10.67,109.25,6841.4,4,5700,Stayed
6855,3590-TCXTB,Male,50,No,No,1,Month-to-Month,No,31.97,20.35,20.35,5,2648,Joined
6856,6994-KERXL,Male,51,No,No,4,Month-to-Month,Yes,17.7,55.9,238.5,3,3545,Stayed
6857,1960-UOTYM,Male,61,No,No,52,Two Year,Yes,16.53,79.2,4016.3,4,4509,Stayed
6858,2740-JFBOK,Male,35,No,No,10,Month-to-Month,No,3.01,24.0,226.55,5,5299,Stayed
6859,6500-JVEGC,Male,56,No,No,68,One Year,Yes,11.22,101.35,7110.75,4,4941,Stayed
6860,5245-VDBUR,Female,58,No,No,52,One Year,Yes,0.0,35.45,1958.95,4,5509,Stayed
6861,8469-SNFFH,Male,40,No,No,70,One Year,Yes,43.46,79.4,5528.9,4,5991,Stayed
6862,2144-ESWKO,Male,47,No,No,43,One Year,Yes,0.0,35.2,1463.7,3,5268,Stayed
6863,1241-FPMOF,Male,31,No,No,52,Two Year,No,21.98,19.65,1025.05,4,5157,Stayed
6864,9928-BZVLZ,Female,58,No,No,12,Two Year,Yes,0.0,49.85,552.1,3,3100,Stayed
6865,4114-QMKVN,Female,25,Yes,No,56,One Year,Yes,7.31,68.75,3815.4,3,6494,Stayed
6866,2775-SEFEE,Male,56,No,No,10,Two Year,Yes,29.95,61.9,619.0,4,5188,Stayed
6867,9003-CPATH,Male,53,No,No,42,Month-to-Month,Yes,9.46,79.9,3313.4,4,2583,Stayed
6868,7956-XQWGU,Male,43,No,No,27,Month-to-Month,No,2.59,19.4,460.25,4,5975,Stayed
6869,2369-FEVNO,Male,36,No,No,1,Month-to-Month,No,7.76,19.9,19.9,3,4590,Joined
6870,5115-SQAAU,Female,55,No,No,69,Two Year,No,20.98,25.6,1673.4,4,6053,Stayed
6871,9845-QOMAD,Male,38,No,No,14,One Year,No,26.99,19.75,309.35,3,3958,Stayed
6872,7672-VFMXZ,Male,31,No,No,57,Month-to-Month,Yes,15.48,55.7,3171.6,3,4607,Stayed
6873,9739-JLPQJ,Female,58,No,No,72,Two Year,Yes,33.37,117.5,8670.1,4,6009,Stayed
6874,9916-AYHTC,Male,63,No,No,48,Two Year,No,32.04,19.85,916.0,5,3779,Stayed
6875,3855-ONCAR,Female,35,No,No,4,Month-to-Month,Yes,41.93,78.9,299.75,4,5775,Stayed
6876,1488-SYSFC,Male,31,No,No,31,Month-to-Month,No,9.56,20.65,702.05,4,2990,Stayed
6877,0970-QXPXW,Female,28,Yes,No,1,Month-to-Month,No,42.42,19.65,19.65,3,5454,Joined
6878,9572-WUKSB,Male,22,Yes,No,3,Month-to-Month,Yes,0.0,29.9,92.25,3,4416,Joined
6879,5893-KCLGT,Female,56,No,No,72,Two Year,No,15.21,19.75,1567.0,4,5478,Stayed
6880,0076-LVEPS,Male,57,No,No,29,Month-to-Month,Yes,0.0,45.0,1242.45,4,3290,Stayed
6881,3640-JQGJG,Male,25,Yes,No,13,Month-to-Month,Yes,6.18,44.8,559.2,3,4680,Stayed
6882,1596-OQSPS,Female,64,No,No,11,Month-to-Month,Yes,2.95,51.1,531.15,4,4467,Stayed
6883,9867-XOBQA,Female,59,No,No,21,Two Year,Yes,0.0,53.15,1183.2,4,3461,Stayed
6884,9546-KDTRB,Female,62,No,No,19,Month-to-Month,No,11.86,24.7,465.85,5,3612,Stayed
6885,3174-RKMOW,Male,24,Yes,No,35,Month-to-Month,Yes,48.3,109.95,3782.4,3,5721,Stayed
6886,1760-CAZHT,Male,55,No,No,25,Month-to-Month,No,3.07,20.8,460.2,5,3274,Stayed
6887,8441-SHIPE,Female,53,No,No,67,Two Year,No,16.72,25.6,1790.35,3,5183,Stayed
6888,1320-GVNHT,Male,56,No,No,72,Two Year,Yes,27.88,108.4,7767.25,4,4419,Stayed
6889,1047-RNXZV,Male,57,No,No,43,Two Year,No,3.18,19.55,876.15,5,4871,Stayed
6890,3541-ZNUHK,Female,51,No,No,55,Month-to-Month,Yes,20.1,85.1,4600.95,3,4026,Stayed
6891,8725-JEDFD,Male,26,Yes,No,27,Month-to-Month,Yes,34.98,69.05,1793.25,5,3241,Stayed
6892,7562-UXTPG,Female,40,No,No,13,Month-to-Month,Yes,26.13,70.15,886.7,4,2992,Stayed
6893,8071-SBTRN,Female,63,No,No,70,Two Year,Yes,23.15,111.15,7737.55,4,4240,Stayed
6894,6668-CNMFP,Female,24,Yes,No,19,One Year,Yes,36.92,89.35,1686.85,4,4473,Stayed
6895,5626-MGTUK,Female,50,No,No,20,Month-to-Month,Yes,24.73,89.1,1879.25,3,3027,Stayed
6896,5681-LLOEI,Male,59,No,No,43,One Year,Yes,42.22,91.25,4013.8,3,5884,Stayed
6897,8212-DJRCH,Male,33,No,No,5,Month-to-Month,Yes,15.01,90.35,434.5,4,4014,Stayed
6898,4933-BSAIP,Female,39,No,No,40,Two Year,No,31.37,19.1,780.1,3,2056,Stayed
6899,2030-BTZRO,Male,54,No,No,6,Two Year,No,41.36,20.4,107.6,5,4628,Stayed
6900,1116-DXXDF,Male,38,No,No,39,Two Year,Yes,37.94,100.45,3801.7,4,2698,Stayed
6901,0270-THENM,Male,62,No,No,72,Two Year,Yes,28.37,69.85,5102.35,3,6233,Stayed
6902,4707-MAXGU,Male,36,No,No,72,Two Year,No,36.03,25.85,1872.2,5,5514,Stayed
6903,2710-WYVXG,Female,36,No,No,3,Two Year,Yes,37.0,71.1,213.35,4,3501,Joined
6904,6300-BWMJX,Female,45,No,No,59,Month-to-Month,Yes,20.78,93.35,5386.5,3,4814,Stayed
6905,7009-LGECI,Female,24,Yes,No,4,Month-to-Month,Yes,22.07,50.55,235.65,4,4164,Stayed
6906,5022-KVDQT,Male,20,Yes,No,27,Month-to-Month,Yes,25.51,81.3,2272.8,5,5158,Stayed
6907,7976-CICYS,Male,49,No,No,4,Month-to-Month,No,27.04,20.7,83.75,4,3027,Stayed
6908,1036-GUDCL,Male,59,No,No,60,Month-to-Month,Yes,39.76,79.05,4663.4,4,5275,Stayed
6909,2005-DWQZJ,Female,26,Yes,No,8,Two Year,No,42.67,19.05,201.7,3,3153,Stayed
6910,8148-WOCMK,Male,54,No,No,8,Two Year,No,13.43,19.6,125.0,5,3214,Stayed
6911,7815-PDTHL,Male,64,No,No,35,Two Year,No,42.8,20.2,684.4,3,3481,Stayed
6912,9173-IVZVP,Female,48,No,No,53,Two Year,No,43.71,20.9,1146.05,5,4254,Stayed
6913,3635-JBPSG,Female,49,No,No,15,Two Year,Yes,0.0,38.8,603.0,4,2118,Stayed
6914,7964-ZRKKG,Male,44,No,No,67,One Year,Yes,37.6,88.4,5798.3,5,6251,Stayed
6915,1724-IQWNM,Male,37,No,No,1,Month-to-Month,No,8.66,19.3,19.3,3,4136,Joined
